timestamp,timestamp_iso,student_id,yaw,pitch,roll,attention_state,assignment_id
1771749748489,2026-02-22T08:42:28.489Z,18,33.69,24.53,166.7,0,6
1771749750589,2026-02-22T08:42:30.589Z,18,39.37,23.5,2.25,0,6
1771749752689,2026-02-22T08:42:32.689Z,18,33.5,-36.06,164.42,0,6
1771749754789,2026-02-22T08:42:34.789Z,18,42.35,31.26,97.19,0,6
1771749756889,2026-02-22T08:42:36.889Z,18,42.04,-29.64,-87.18,0,6
1771749758989,2026-02-22T08:42:38.989Z,18,10.39,-7.27,72.42,1,6
1771749761089,2026-02-22T08:42:41.089Z,18,48.89,-34.02,-85.19,0,6
1771749763189,2026-02-22T08:42:43.189Z,18,-3.64,6.47,-56.88,1,6
1771749765289,2026-02-22T08:42:45.289Z,18,-36.91,24.37,26.54,0,6
1771749767389,2026-02-22T08:42:47.389Z,18,8.86,11.19,-111.54,1,6
1771749769489,2026-02-22T08:42:49.489Z,18,-43.39,24.14,-107.0,0,6
1771749771589,2026-02-22T08:42:51.589Z,18,4.27,-8.94,-141.59,1,6
1771749773689,2026-02-22T08:42:53.689Z,18,40.35,-36.96,-46.37,0,6
1771749775789,2026-02-22T08:42:55.789Z,18,14.33,9.91,26.83,1,6
1771749777889,2026-02-22T08:42:57.889Z,18,-11.42,6.87,4.01,1,6
1771749779989,2026-02-22T08:42:59.989Z,18,-26.35,29.57,14.68,0,6
1771749782089,2026-02-22T08:43:02.089Z,18,46.51,-29.14,-136.67,0,6
1771749784189,2026-02-22T08:43:04.189Z,18,42.23,-33.48,-43.41,0,6
1771749786289,2026-02-22T08:43:06.289Z,18,-4.98,9.41,-112.63,1,6
1771749788389,2026-02-22T08:43:08.389Z,18,-8.3,11.92,-56.49,1,6
1771749790489,2026-02-22T08:43:10.489Z,18,-2.74,-2.1,90.79,1,6
1771749792589,2026-02-22T08:43:12.589Z,18,-3.58,-1.28,25.71,1,6
1771749706489,2026-02-22T08:41:46.489Z,18,-43.02,-31.11,128.27,0,7
1771749708589,2026-02-22T08:41:48.589Z,18,10.8,6.2,-9.72,1,7
1771749710689,2026-02-22T08:41:50.689Z,18,-2.83,-9.5,141.58,1,7
1771749712789,2026-02-22T08:41:52.789Z,18,44.63,25.02,129.06,0,7
1771749714889,2026-02-22T08:41:54.889Z,18,-14.44,-8.75,-102.43,1,7
1771749716989,2026-02-22T08:41:56.989Z,18,12.2,-10.5,88.05,1,7
1771749719089,2026-02-22T08:41:59.089Z,18,-5.03,1.49,111.61,1,7
1771749721189,2026-02-22T08:42:01.189Z,18,-3.18,-3.87,64.65,1,7
1771749723289,2026-02-22T08:42:03.289Z,18,-49.48,27.1,62.35,0,7
1771749725389,2026-02-22T08:42:05.389Z,18,8.51,10.13,-42.81,1,7
1771749727489,2026-02-22T08:42:07.489Z,18,4.74,-9.23,-119.67,1,7
1771749729589,2026-02-22T08:42:09.589Z,18,35.55,36.98,-154.32,0,7
1771749731689,2026-02-22T08:42:11.689Z,18,-9.78,-4.76,-75.11,1,7
1771749733789,2026-02-22T08:42:13.789Z,18,5.21,-5.95,-19.84,1,7
1771749735889,2026-02-22T08:42:15.889Z,18,43.7,28.28,-113.8,0,7
1771749737989,2026-02-22T08:42:17.989Z,18,8.2,4.21,158.56,1,7
1771749740089,2026-02-22T08:42:20.089Z,18,-30.26,22.06,-157.03,0,7
1771749742189,2026-02-22T08:42:22.189Z,18,-25.66,30.48,178.56,0,7
1771749744289,2026-02-22T08:42:24.289Z,18,4.25,-10.81,155.37,1,7
1771749746389,2026-02-22T08:42:26.389Z,18,-9.74,6.18,-20.46,1,7
1771749748489,2026-02-22T08:42:28.489Z,18,0.96,-8.56,-167.34,1,7
1771749750589,2026-02-22T08:42:30.589Z,18,14.95,9.47,-11.81,1,7
1771749752689,2026-02-22T08:42:32.689Z,18,38.71,-39.39,71.14,0,7
1771749754789,2026-02-22T08:42:34.789Z,18,3.51,3.41,48.91,1,7
1771749756889,2026-02-22T08:42:36.889Z,18,47.72,30.79,109.69,0,7
1771749758989,2026-02-22T08:42:38.989Z,18,-4.83,-6.25,-70.71,1,7
1771749761089,2026-02-22T08:42:41.089Z,18,11.35,9.05,-56.2,1,7
1771749763189,2026-02-22T08:42:43.189Z,18,-17.7,10.97,160.9,1,7
1771749765289,2026-02-22T08:42:45.289Z,18,-17.67,-1.81,-74.55,1,7
1771749767389,2026-02-22T08:42:47.389Z,18,-17.74,-3.29,-31.78,1,7
1771749769489,2026-02-22T08:42:49.489Z,18,31.25,36.57,-100.59,0,7
1771749771589,2026-02-22T08:42:51.589Z,18,4.51,0.43,107.99,1,7
1771749773689,2026-02-22T08:42:53.689Z,18,32.12,28.26,127.25,0,7
1771749775789,2026-02-22T08:42:55.789Z,18,-7.57,3.56,42.38,1,7
1771749777889,2026-02-22T08:42:57.889Z,18,4.42,-8.12,-173.02,1,7
1771749779989,2026-02-22T08:42:59.989Z,18,1.26,-8.17,-143.18,1,7
1771749782089,2026-02-22T08:43:02.089Z,18,7.75,5.9,-96.19,1,7
1771749784189,2026-02-22T08:43:04.189Z,18,-0.23,-4.11,-67.83,1,7
1771749706489,2026-02-22T08:41:46.489Z,19,-33.26,-21.12,99.24,0,4
1771749708589,2026-02-22T08:41:48.589Z,19,-1.07,-8.0,122.95,1,4
1771749710689,2026-02-22T08:41:50.689Z,19,-28.05,-27.7,170.99,0,4
1771749712789,2026-02-22T08:41:52.789Z,19,17.8,-7.82,84.72,1,4
1771749714889,2026-02-22T08:41:54.889Z,19,5.98,-7.58,-39.92,1,4
1771749716989,2026-02-22T08:41:56.989Z,19,28.97,-34.89,17.85,0,4
1771749719089,2026-02-22T08:41:59.089Z,19,-0.68,-5.23,-50.25,1,4
1771749721189,2026-02-22T08:42:01.189Z,19,6.0,12.31,-95.05,1,4
1771749723289,2026-02-22T08:42:03.289Z,19,-17.46,7.65,30.49,1,4
1771749725389,2026-02-22T08:42:05.389Z,19,-9.25,12.19,29.19,1,4
1771749727489,2026-02-22T08:42:07.489Z,19,-34.28,-24.97,-0.03,0,4
1771749729589,2026-02-22T08:42:09.589Z,19,48.27,-21.2,52.05,0,4
1771749731689,2026-02-22T08:42:11.689Z,19,-28.15,-26.33,21.01,0,4
1771749733789,2026-02-22T08:42:13.789Z,19,45.14,34.66,-172.31,0,4
1771749735889,2026-02-22T08:42:15.889Z,19,8.08,-6.48,-165.78,1,4
1771749737989,2026-02-22T08:42:17.989Z,19,38.57,23.8,-112.81,0,4
1771749740089,2026-02-22T08:42:20.089Z,19,8.37,-5.84,119.29,1,4
1771749742189,2026-02-22T08:42:22.189Z,19,-26.72,-28.99,114.99,0,4
1771749744289,2026-02-22T08:42:24.289Z,19,-1.65,7.17,2.14,1,4
1771749746389,2026-02-22T08:42:26.389Z,19,-40.49,35.52,-94.04,0,4
1771749748489,2026-02-22T08:42:28.489Z,19,29.75,35.31,-124.51,0,4
1771749750589,2026-02-22T08:42:30.589Z,19,-3.25,-4.63,-145.35,1,4
1771749752689,2026-02-22T08:42:32.689Z,19,-45.88,-23.57,-168.74,0,4
1771749754789,2026-02-22T08:42:34.789Z,19,-11.1,-12.17,51.03,1,4
1771749756889,2026-02-22T08:42:36.889Z,19,-0.36,3.22,32.51,1,4
1771749758989,2026-02-22T08:42:38.989Z,19,-10.05,5.66,-175.29,1,4
1771749761089,2026-02-22T08:42:41.089Z,19,48.21,-29.36,50.01,0,4
1771749763189,2026-02-22T08:42:43.189Z,19,8.77,10.15,115.93,1,4
1771749765289,2026-02-22T08:42:45.289Z,19,-45.59,30.58,84.35,0,4
1771749767389,2026-02-22T08:42:47.389Z,19,-48.62,-22.02,-96.83,0,4
1771749769489,2026-02-22T08:42:49.489Z,19,-11.05,4.08,25.21,1,4
1771749771589,2026-02-22T08:42:51.589Z,19,43.65,33.49,72.92,0,4
1771749773689,2026-02-22T08:42:53.689Z,19,-14.25,7.6,17.99,1,4
1771749775789,2026-02-22T08:42:55.789Z,19,5.67,0.88,35.97,1,4
1771749706489,2026-02-22T08:41:46.489Z,19,46.12,35.28,-24.99,0,5
1771749708589,2026-02-22T08:41:48.589Z,19,-39.08,-27.5,18.09,0,5
1771749710689,2026-02-22T08:41:50.689Z,19,49.04,39.2,-179.93,0,5
1771749712789,2026-02-22T08:41:52.789Z,19,-7.76,-12.58,-131.37,1,5
1771749714889,2026-02-22T08:41:54.889Z,19,-32.51,-24.3,-66.63,0,5
1771749716989,2026-02-22T08:41:56.989Z,19,47.98,-21.89,-14.27,0,5
1771749719089,2026-02-22T08:41:59.089Z,19,-8.46,10.13,-90.05,1,5
1771749721189,2026-02-22T08:42:01.189Z,19,-7.19,1.83,24.86,1,5
1771749723289,2026-02-22T08:42:03.289Z,19,-15.22,-4.56,-6.29,1,5
1771749725389,2026-02-22T08:42:05.389Z,19,14.36,5.27,115.03,1,5
1771749727489,2026-02-22T08:42:07.489Z,19,5.12,-12.03,111.0,1,5
1771749729589,2026-02-22T08:42:09.589Z,19,10.08,10.97,-59.62,1,5
1771749731689,2026-02-22T08:42:11.689Z,19,35.41,-37.4,-98.38,0,5
1771749733789,2026-02-22T08:42:13.789Z,19,-40.85,21.08,8.78,0,5
1771749735889,2026-02-22T08:42:15.889Z,19,2.34,-4.5,71.2,1,5
1771749737989,2026-02-22T08:42:17.989Z,19,6.25,12.93,169.57,1,5
1771749740089,2026-02-22T08:42:20.089Z,19,-30.55,35.73,-126.72,0,5
1771749742189,2026-02-22T08:42:22.189Z,19,-0.87,6.38,17.33,1,5
1771749744289,2026-02-22T08:42:24.289Z,19,-3.65,-1.7,71.23,1,5
1771749746389,2026-02-22T08:42:26.389Z,19,38.98,27.91,25.68,0,5
1771749748489,2026-02-22T08:42:28.489Z,19,-31.06,35.54,-63.57,0,5
1771749750589,2026-02-22T08:42:30.589Z,19,-27.81,28.47,-54.61,0,5
1771749752689,2026-02-22T08:42:32.689Z,19,3.38,-12.37,-70.27,1,5
1771749754789,2026-02-22T08:42:34.789Z,19,40.58,20.9,114.54,0,5
1771749756889,2026-02-22T08:42:36.889Z,19,-4.54,6.7,127.0,1,5
1771749758989,2026-02-22T08:42:38.989Z,19,-16.04,11.67,153.62,1,5
1771749761089,2026-02-22T08:42:41.089Z,19,25.34,-26.1,-10.37,0,5
1771749763189,2026-02-22T08:42:43.189Z,19,8.64,-7.49,16.71,1,5
1771749765289,2026-02-22T08:42:45.289Z,19,40.58,-33.9,60.57,0,5
1771749767389,2026-02-22T08:42:47.389Z,19,14.62,0.7,-88.04,1,5
1771749769489,2026-02-22T08:42:49.489Z,19,-10.77,5.11,-82.34,1,5
1771749706489,2026-02-22T08:41:46.489Z,19,-8.23,9.15,57.64,1,6
1771749708589,2026-02-22T08:41:48.589Z,19,-32.31,24.62,-42.95,0,6
1771749710689,2026-02-22T08:41:50.689Z,19,-47.6,37.34,11.36,0,6
1771749712789,2026-02-22T08:41:52.789Z,19,0.02,-1.09,153.49,1,6
1771749714889,2026-02-22T08:41:54.889Z,19,-9.09,0.76,-59.91,1,6
1771749716989,2026-02-22T08:41:56.989Z,19,-12.35,-3.98,-53.31,1,6
1771749719089,2026-02-22T08:41:59.089Z,19,-49.9,36.24,45.29,0,6
1771749721189,2026-02-22T08:42:01.189Z,19,-48.6,24.51,-56.96,0,6
1771749723289,2026-02-22T08:42:03.289Z,19,-13.06,5.98,7.46,1,6
1771749725389,2026-02-22T08:42:05.389Z,19,-35.43,-28.53,-67.54,0,6
1771749727489,2026-02-22T08:42:07.489Z,19,38.56,-33.05,29.17,0,6
1771749729589,2026-02-22T08:42:09.589Z,19,-46.56,33.77,143.51,0,6
1771749731689,2026-02-22T08:42:11.689Z,19,49.89,-33.12,23.34,0,6
1771749733789,2026-02-22T08:42:13.789Z,19,-15.56,0.86,79.0,1,6
1771749735889,2026-02-22T08:42:15.889Z,19,12.22,-9.22,-169.39,1,6
1771749737989,2026-02-22T08:42:17.989Z,19,17.02,11.99,-70.79,1,6
1771749740089,2026-02-22T08:42:20.089Z,19,28.8,-22.14,-113.49,0,6
1771749742189,2026-02-22T08:42:22.189Z,19,40.14,-31.93,-96.87,0,6
1771749744289,2026-02-22T08:42:24.289Z,19,-15.14,7.28,-131.73,1,6
1771749746389,2026-02-22T08:42:26.389Z,19,42.8,23.68,-40.51,0,6
1771749748489,2026-02-22T08:42:28.489Z,19,-29.83,-28.17,168.77,0,6
1771749750589,2026-02-22T08:42:30.589Z,19,30.56,-35.16,-156.19,0,6
1771749706489,2026-02-22T08:41:46.489Z,19,42.2,37.75,-26.08,0,7
1771749708589,2026-02-22T08:41:48.589Z,19,43.01,32.23,87.29,0,7
1771749710689,2026-02-22T08:41:50.689Z,19,0.91,9.77,103.29,1,7
1771749712789,2026-02-22T08:41:52.789Z,19,-1.74,8.5,-164.73,1,7
1771749714889,2026-02-22T08:41:54.889Z,19,49.6,-31.15,5.81,0,7
1771749716989,2026-02-22T08:41:56.989Z,19,-29.75,27.96,-70.36,0,7
1771749719089,2026-02-22T08:41:59.089Z,19,29.16,32.26,-160.36,0,7
1771749721189,2026-02-22T08:42:01.189Z,19,-12.88,8.58,-17.39,1,7
1771749723289,2026-02-22T08:42:03.289Z,19,-29.49,-27.86,-63.55,0,7
1771749725389,2026-02-22T08:42:05.389Z,19,-1.67,10.31,142.49,1,7
1771749727489,2026-02-22T08:42:07.489Z,19,-31.25,-34.37,-135.52,0,7
1771749729589,2026-02-22T08:42:09.589Z,19,-1.82,-3.56,8.57,1,7
1771749731689,2026-02-22T08:42:11.689Z,19,10.48,0.3,161.91,1,7
1771749733789,2026-02-22T08:42:13.789Z,19,-4.3,6.97,148.41,1,7
1771749735889,2026-02-22T08:42:15.889Z,19,5.74,-9.1,132.77,1,7
1771749737989,2026-02-22T08:42:17.989Z,19,7.63,-2.09,-68.57,1,7
1771749740089,2026-02-22T08:42:20.089Z,19,32.22,-22.35,-132.63,0,7
1771749742189,2026-02-22T08:42:22.189Z,19,4.41,-6.42,-14.89,1,7
1771749744289,2026-02-22T08:42:24.289Z,19,-40.2,24.76,31.99,0,7
1771749746389,2026-02-22T08:42:26.389Z,19,-3.23,-10.94,36.04,1,7
1771749748489,2026-02-22T08:42:28.489Z,19,1.7,3.11,20.72,1,7
1771749750589,2026-02-22T08:42:30.589Z,19,-29.62,-33.07,-166.78,0,7
1771749752689,2026-02-22T08:42:32.689Z,19,33.28,-20.98,-29.9,0,7
1771749754789,2026-02-22T08:42:34.789Z,19,6.2,2.89,68.94,1,7
1771749756889,2026-02-22T08:42:36.889Z,19,10.34,-8.39,-16.08,1,7
1771749758989,2026-02-22T08:42:38.989Z,19,15.53,-10.58,-72.25,1,7
1771749761089,2026-02-22T08:42:41.089Z,19,-4.36,-11.24,-26.16,1,7
1771749763189,2026-02-22T08:42:43.189Z,19,-7.46,-9.5,70.06,1,7
1771749765289,2026-02-22T08:42:45.289Z,19,0.97,0.64,70.5,1,7
1771749767389,2026-02-22T08:42:47.389Z,19,-39.28,-29.67,67.92,0,7
1771749769489,2026-02-22T08:42:49.489Z,19,35.68,25.19,27.05,0,7
1771749771589,2026-02-22T08:42:51.589Z,19,-40.36,30.39,47.47,0,7
1771749773689,2026-02-22T08:42:53.689Z,19,-11.52,2.84,75.09,1,7
1771749775789,2026-02-22T08:42:55.789Z,19,-27.96,32.51,-137.55,0,7
1771749706489,2026-02-22T08:41:46.489Z,20,-5.98,1.57,49.5,1,4
1771749708589,2026-02-22T08:41:48.589Z,20,-10.76,-5.68,104.47,1,4
1771749710689,2026-02-22T08:41:50.689Z,20,0.24,-4.58,-177.79,1,4
1771749712789,2026-02-22T08:41:52.789Z,20,34.9,-36.64,-110.15,0,4
1771749714889,2026-02-22T08:41:54.889Z,20,47.9,-32.91,-6.66,0,4
1771749716989,2026-02-22T08:41:56.989Z,20,36.56,38.56,-159.83,0,4
1771749719089,2026-02-22T08:41:59.089Z,20,38.88,-24.17,66.78,0,4
1771749721189,2026-02-22T08:42:01.189Z,20,26.66,-25.61,-168.78,0,4
1771749723289,2026-02-22T08:42:03.289Z,20,-39.27,23.75,-137.94,0,4
1771749725389,2026-02-22T08:42:05.389Z,20,42.63,34.2,-82.26,0,4
1771749727489,2026-02-22T08:42:07.489Z,20,13.57,-3.34,118.6,1,4
1771749729589,2026-02-22T08:42:09.589Z,20,0.9,-8.45,-45.28,1,4
1771749731689,2026-02-22T08:42:11.689Z,20,-10.72,-10.59,2.16,1,4
1771749733789,2026-02-22T08:42:13.789Z,20,-29.76,34.65,8.51,0,4
1771749735889,2026-02-22T08:42:15.889Z,20,-44.24,-36.44,157.69,0,4
1771749737989,2026-02-22T08:42:17.989Z,20,-30.13,-29.19,76.92,0,4
1771749740089,2026-02-22T08:42:20.089Z,20,-32.77,-33.74,33.94,0,4
1771749742189,2026-02-22T08:42:22.189Z,20,-1.19,-11.8,7.41,1,4
1771749744289,2026-02-22T08:42:24.289Z,20,25.56,32.78,-104.46,0,4
1771749746389,2026-02-22T08:42:26.389Z,20,-7.68,0.84,98.2,1,4
1771749748489,2026-02-22T08:42:28.489Z,20,28.73,22.29,164.99,0,4
1771749750589,2026-02-22T08:42:30.589Z,20,-30.16,30.99,-82.42,0,4
1771749752689,2026-02-22T08:42:32.689Z,20,39.35,-21.42,40.77,0,4
1771749754789,2026-02-22T08:42:34.789Z,20,-2.03,-9.62,-10.54,1,4
1771749756889,2026-02-22T08:42:36.889Z,20,-34.59,-28.53,-115.57,0,4
1771749758989,2026-02-22T08:42:38.989Z,20,40.41,26.65,-108.67,0,4
1771749761089,2026-02-22T08:42:41.089Z,20,-49.34,31.36,-146.55,0,4
1771749763189,2026-02-22T08:42:43.189Z,20,27.43,33.69,75.68,0,4
1771749765289,2026-02-22T08:42:45.289Z,20,-9.66,-7.18,129.99,1,4
1771749767389,2026-02-22T08:42:47.389Z,20,34.8,35.78,137.67,0,4
1771749769489,2026-02-22T08:42:49.489Z,20,-16.91,-0.64,-53.48,1,4
1771749771589,2026-02-22T08:42:51.589Z,20,-11.85,6.97,37.6,1,4
1771749773689,2026-02-22T08:42:53.689Z,20,-14.29,8.26,106.83,1,4
1771749706489,2026-02-22T08:41:46.489Z,20,-44.81,28.02,-31.16,0,5
1771749708589,2026-02-22T08:41:48.589Z,20,-49.35,21.32,-105.03,0,5
1771749710689,2026-02-22T08:41:50.689Z,20,44.61,31.34,-56.81,0,5
1771749712789,2026-02-22T08:41:52.789Z,20,-41.57,-34.79,76.29,0,5
1771749714889,2026-02-22T08:41:54.889Z,20,-39.8,26.51,-144.84,0,5
1771749716989,2026-02-22T08:41:56.989Z,20,48.9,-31.97,66.78,0,5
1771749719089,2026-02-22T08:41:59.089Z,20,33.19,-21.81,114.13,0,5
1771749721189,2026-02-22T08:42:01.189Z,20,-43.93,-29.06,-75.06,0,5
1771749723289,2026-02-22T08:42:03.289Z,20,29.89,25.99,105.96,0,5
1771749725389,2026-02-22T08:42:05.389Z,20,42.94,39.81,29.78,0,5
1771749727489,2026-02-22T08:42:07.489Z,20,46.19,21.25,144.39,0,5
1771749729589,2026-02-22T08:42:09.589Z,20,-42.58,22.19,-78.4,0,5
1771749731689,2026-02-22T08:42:11.689Z,20,-2.46,2.34,45.08,1,5
1771749733789,2026-02-22T08:42:13.789Z,20,34.54,-33.25,-9.05,0,5
1771749735889,2026-02-22T08:42:15.889Z,20,-4.15,11.04,122.39,1,5
1771749737989,2026-02-22T08:42:17.989Z,20,17.91,4.42,-131.66,1,5
1771749740089,2026-02-22T08:42:20.089Z,20,-17.43,5.75,-4.79,1,5
1771749742189,2026-02-22T08:42:22.189Z,20,-27.12,37.2,141.69,0,5
1771749744289,2026-02-22T08:42:24.289Z,20,40.58,30.19,18.74,0,5
1771749746389,2026-02-22T08:42:26.389Z,20,30.64,32.09,28.06,0,5
1771749748489,2026-02-22T08:42:28.489Z,20,-42.8,28.22,16.62,0,5
1771749750589,2026-02-22T08:42:30.589Z,20,-39.2,22.26,-6.65,0,5
1771749752689,2026-02-22T08:42:32.689Z,20,-43.25,29.3,-151.84,0,5
1771749754789,2026-02-22T08:42:34.789Z,20,-31.13,-33.68,14.11,0,5
1771749756889,2026-02-22T08:42:36.889Z,20,-47.59,-29.38,4.56,0,5
1771749758989,2026-02-22T08:42:38.989Z,20,35.53,25.78,-167.28,0,5
1771749761089,2026-02-22T08:42:41.089Z,20,43.17,21.23,-9.66,0,5
1771749763189,2026-02-22T08:42:43.189Z,20,-16.14,12.75,111.2,1,5
1771749765289,2026-02-22T08:42:45.289Z,20,37.12,-30.11,126.52,0,5
1771749767389,2026-02-22T08:42:47.389Z,20,-13.23,-5.69,128.83,1,5
1771749706489,2026-02-22T08:41:46.489Z,20,-41.48,36.16,-85.95,0,6
1771749708589,2026-02-22T08:41:48.589Z,20,29.52,-26.86,-149.62,0,6
1771749710689,2026-02-22T08:41:50.689Z,20,15.62,-8.99,-1.46,1,6
1771749712789,2026-02-22T08:41:52.789Z,20,30.95,34.52,-119.78,0,6
1771749714889,2026-02-22T08:41:54.889Z,20,26.36,35.11,-138.24,0,6
1771749716989,2026-02-22T08:41:56.989Z,20,-3.65,-5.16,88.61,1,6
1771749719089,2026-02-22T08:41:59.089Z,20,-34.5,29.49,-127.75,0,6
1771749721189,2026-02-22T08:42:01.189Z,20,-32.22,27.64,-66.35,0,6
1771749723289,2026-02-22T08:42:03.289Z,20,-27.43,39.12,-24.56,0,6
1771749725389,2026-02-22T08:42:05.389Z,20,33.37,36.05,-88.08,0,6
1771749727489,2026-02-22T08:42:07.489Z,20,44.33,-34.69,31.94,0,6
1771749729589,2026-02-22T08:42:09.589Z,20,-5.85,4.95,-115.23,1,6
1771749731689,2026-02-22T08:42:11.689Z,20,-45.79,-28.22,9.1,0,6
1771749733789,2026-02-22T08:42:13.789Z,20,30.49,25.04,-167.74,0,6
1771749735889,2026-02-22T08:42:15.889Z,20,-48.46,-39.01,49.71,0,6
1771749737989,2026-02-22T08:42:17.989Z,20,-27.16,-27.52,94.99,0,6
1771749740089,2026-02-22T08:42:20.089Z,20,-47.4,-25.07,-11.9,0,6
1771749742189,2026-02-22T08:42:22.189Z,20,48.07,35.39,69.2,0,6
1771749744289,2026-02-22T08:42:24.289Z,20,31.43,-25.55,-157.54,0,6
1771749746389,2026-02-22T08:42:26.389Z,20,17.85,-6.29,112.61,1,6
1771749748489,2026-02-22T08:42:28.489Z,20,-15.5,12.46,-107.76,1,6
1771749750589,2026-02-22T08:42:30.589Z,20,5.24,-10.18,14.63,1,6
1771749752689,2026-02-22T08:42:32.689Z,20,4.1,-10.24,-21.03,1,6
1771749754789,2026-02-22T08:42:34.789Z,20,-16.75,-11.17,81.92,1,6
1771749756889,2026-02-22T08:42:36.889Z,20,-47.41,-33.06,-179.69,0,6
1771749706489,2026-02-22T08:41:46.489Z,20,28.79,38.09,26.87,0,7
1771749708589,2026-02-22T08:41:48.589Z,20,36.95,36.88,101.14,0,7
1771749710689,2026-02-22T08:41:50.689Z,20,-25.08,22.42,12.71,0,7
1771749712789,2026-02-22T08:41:52.789Z,20,42.05,21.1,178.93,0,7
1771749714889,2026-02-22T08:41:54.889Z,20,38.37,21.61,-14.53,0,7
1771749716989,2026-02-22T08:41:56.989Z,20,-29.42,-39.35,57.86,0,7
1771749719089,2026-02-22T08:41:59.089Z,20,-3.96,-10.22,67.98,1,7
1771749721189,2026-02-22T08:42:01.189Z,20,43.38,-20.71,-170.87,0,7
1771749723289,2026-02-22T08:42:03.289Z,20,-37.23,-35.85,51.63,0,7
1771749725389,2026-02-22T08:42:05.389Z,20,49.16,-20.74,-159.82,0,7
1771749727489,2026-02-22T08:42:07.489Z,20,-35.14,-36.14,60.23,0,7
1771749729589,2026-02-22T08:42:09.589Z,20,-43.53,-38.5,-166.72,0,7
1771749731689,2026-02-22T08:42:11.689Z,20,5.54,-0.75,150.49,1,7
1771749733789,2026-02-22T08:42:13.789Z,20,7.25,-9.61,-117.99,1,7
1771749735889,2026-02-22T08:42:15.889Z,20,-6.94,7.64,-15.77,1,7
1771749737989,2026-02-22T08:42:17.989Z,20,3.28,8.26,-141.72,1,7
1771749740089,2026-02-22T08:42:20.089Z,20,-26.58,-28.52,112.15,0,7
1771749742189,2026-02-22T08:42:22.189Z,20,33.11,-26.43,167.29,0,7
1771749744289,2026-02-22T08:42:24.289Z,20,-16.36,-8.49,-157.24,1,7
1771749746389,2026-02-22T08:42:26.389Z,20,9.27,-8.63,-46.83,1,7
1771749748489,2026-02-22T08:42:28.489Z,20,-9.23,2.13,-131.99,1,7
1771749706489,2026-02-22T08:41:46.489Z,21,-46.99,-20.13,-115.41,0,4
1771749708589,2026-02-22T08:41:48.589Z,21,5.46,10.06,-30.16,1,4
1771749710689,2026-02-22T08:41:50.689Z,21,42.31,-22.86,-82.46,0,4
1771749712789,2026-02-22T08:41:52.789Z,21,-9.39,-8.46,69.0,1,4
1771749714889,2026-02-22T08:41:54.889Z,21,7.82,2.91,-148.31,1,4
1771749716989,2026-02-22T08:41:56.989Z,21,33.7,-31.15,-110.91,0,4
1771749719089,2026-02-22T08:41:59.089Z,21,-40.47,-29.28,45.53,0,4
1771749721189,2026-02-22T08:42:01.189Z,21,-16.09,-10.07,-126.28,1,4
1771749723289,2026-02-22T08:42:03.289Z,21,37.44,-33.4,-164.48,0,4
1771749725389,2026-02-22T08:42:05.389Z,21,30.24,26.69,109.86,0,4
1771749727489,2026-02-22T08:42:07.489Z,21,-27.61,-38.5,-116.68,0,4
1771749729589,2026-02-22T08:42:09.589Z,21,37.87,-37.9,79.71,0,4
1771749731689,2026-02-22T08:42:11.689Z,21,-6.26,-7.83,63.67,1,4
1771749733789,2026-02-22T08:42:13.789Z,21,10.04,-4.52,-144.7,1,4
1771749735889,2026-02-22T08:42:15.889Z,21,-34.39,-21.47,30.63,0,4
1771749737989,2026-02-22T08:42:17.989Z,21,-2.31,-7.38,39.4,1,4
1771749740089,2026-02-22T08:42:20.089Z,21,-4.55,-1.1,-110.1,1,4
1771749742189,2026-02-22T08:42:22.189Z,21,-8.29,-4.27,-168.45,1,4
1771749744289,2026-02-22T08:42:24.289Z,21,-7.9,-10.11,-12.41,1,4
1771749746389,2026-02-22T08:42:26.389Z,21,9.37,-7.28,-73.74,1,4
1771749748489,2026-02-22T08:42:28.489Z,21,10.6,11.77,146.01,1,4
1771749750589,2026-02-22T08:42:30.589Z,21,1.9,-7.03,-31.79,1,4
1771749752689,2026-02-22T08:42:32.689Z,21,13.04,-7.37,-9.54,1,4
1771749754789,2026-02-22T08:42:34.789Z,21,-17.48,-1.87,134.14,1,4
1771749756889,2026-02-22T08:42:36.889Z,21,-2.37,-7.22,153.89,1,4
1771749758989,2026-02-22T08:42:38.989Z,21,-35.44,-20.8,-10.57,0,4
1771749761089,2026-02-22T08:42:41.089Z,21,-35.64,29.59,107.29,0,4
1771749763189,2026-02-22T08:42:43.189Z,21,37.38,-31.17,-175.53,0,4
1771749765289,2026-02-22T08:42:45.289Z,21,-28.32,24.78,179.62,0,4
1771749767389,2026-02-22T08:42:47.389Z,21,6.09,-8.79,-14.66,1,4
1771749769489,2026-02-22T08:42:49.489Z,21,3.01,12.39,-13.05,1,4
1771749771589,2026-02-22T08:42:51.589Z,21,7.31,-8.19,133.76,1,4
1771749706489,2026-02-22T08:41:46.489Z,21,4.8,9.37,-154.55,1,5
1771749708589,2026-02-22T08:41:48.589Z,21,38.27,28.52,-82.88,0,5
1771749710689,2026-02-22T08:41:50.689Z,21,-44.69,-32.41,-59.15,0,5
1771749712789,2026-02-22T08:41:52.789Z,21,47.2,-27.66,-12.47,0,5
1771749714889,2026-02-22T08:41:54.889Z,21,-4.81,3.85,73.75,1,5
1771749716989,2026-02-22T08:41:56.989Z,21,-28.46,24.77,-139.12,0,5
